sofifa_id, long_name, overall, potencial
163201,Michael McGovern,66.375,66.375
166764,Trevor Carson,65.5,65.625
169539,Mark Anthony Hughes,63.625,63.75
170785,Guillaume Faivre,64.125,64.5
171923,Samuel Robert Foley,63.0,63.125
173836,Lewis Peter Alessandra,62.875,64.0
177313,Andrew David Williams,63.25,63.25
178589,Scott Jamieson,66.125,66.5
180717,Liam Reddy,62.25,62.25
182670,Mahmut Tekdemir,72.125,73.0
183025,Matt Simon,61.625,61.625
183449,Joseph Mark Jacobson,65.75,65.875
184229,Joachim Thomassen,65.625,66.125
184643,Jorge Antonio Flores Villafaña,68.75,69.5
184990,Antonio Jesús Regal Angulo,68.0,68.625
186884,Ben Kantarovski,62.125,63.625
188094,Jonathan Peter McLaughlin,66.625,67.75
188128,Manuel Barreiro Bustelo,68.25,68.625
188490,Liam Michael Sercombe,64.625,66.25
190239,Jordan Nathaniel Bowery,63.5,65.875
190311,Lyle James Alfred Taylor,66.375,67.75
190915,Kamil Antoni Wilczek,70.125,70.875
192125,Tim Denny Björkström,63.375,65.0
192572,Scott Neville,63.875,64.5
193148,Vincent Le Goff,71.375,72.625
193771,Aaron Keith Wildig,63.75,66.75
194431,Mikkel Kirkeskov Andersen,66.5,69.375
194678,Ashley Thomas Eastham,63.0,65.75
194785,Thomas Michael Flanagan,64.75,67.625
195126,John Edward Marquis,65.0,67.5
197774,Conor Michael McAleny,63.0,65.5
197907,Miguel Ángel Sansores Sánchez,64.125,65.625
197990,George Francomb,63.25,65.5
198046,Damian Dąbrowski,68.5,72.5
198143,Samuel Sáiz Alonso,70.875,73.0
199277,Michiel Jonckheere,67.0,68.0
199498,Gavin Alexander Massey,64.5,67.375
199580,Connor Lambert Goldson,70.375,76.5
199812,Ryan Allsop,64.375,68.75
200353,Bakary Adama Soumaoro,71.5,76.125
200671,Victor Ulloa,67.375,69.375
200697,Ryan Sirous Tafazolli,64.5,68.0
200714,Hallam Robert Hope,60.125,65.375
200812,Maximilian Andreas Ehmer,64.0,66.5
200840,Curtis Nelson,65.75,71.875
200928,Oliver Ian Banks,63.125,66.875
201132,Rafał Janicki,65.125,67.375
201887,Daniel Johnson,68.75,73.875
202073,Eriq Anthony Zavaleta Vanney,65.75,68.625
202131,Jordan Paul Cousins,65.25,71.625
202501,David Juncà Reñé,71.5,76.25
202905,Christoffer Åke Sven Nyman,69.0,72.625
203747,Héctor Bellerín Moruno,76.625,83.375
203749,Sonny Bradley,65.875,68.25
204215,Adam Michael Reach,69.25,73.625
204277,Roque Mesa Quevedo,75.5,76.75
204354,Jak Alnwick,65.375,71.25
204412,George Alan Saville,67.75,72.5
205360,Kemar Roofe,69.625,73.5
205481,Mason Bennett,64.5,75.5
205582,Anthony Michael Forde,63.75,66.375
205596,James Husband,64.625,69.75
205705,Zouhair Feddal Agharbi,75.5,76.75
205874,Ferhat Kaplan,66.0,67.0
206083,Josh Murphy,67.125,75.5
206141,Kalifa Coulibaly,69.75,71.75
206535,Paul Andrew Digby,62.625,69.0
207558,Martin Broberg,63.25,65.25
208304,문창진 文昶辰,64.625,69.625
208335,Lukas Kübler,68.625,71.5
208498,Munas Dabbur,74.625,78.0
208592,Marco Delgado,66.375,71.0
208944,Nathaniel Lawrence Knight-Percival,63.625,64.125
209061,Simon Fredrik Hedlund,68.375,71.125
209196,Philipp Ziereis,67.625,71.75
209335,Kristoffer Haugen,66.375,72.375
209618,Florian Tardieu,67.75,71.5
209758,Ventura Alvarado Aispuro,67.0,71.0
210879,Aljaž Struna,68.125,69.625
211385,Riza Durmisi,70.75,77.125
211556,Carlos Hernández Alarcón,68.125,71.125
211736,Robert Leipertz,68.625,72.125
211879,Janik Haberer,70.375,76.375
212138,Przemysław Frankowski,68.125,73.625
212300,Jack O'Connell,69.375,76.5
212439,임채민 林查明,66.25,69.125
212501,Leander Dendoncker,74.75,81.75
212540,Scott Caldwell,65.875,68.0
212591,Walker Dwain Zimmerman,70.5,74.125
212613,Wesley Saïd,68.75,76.875
212678,Hans Carl Ludwig Augustinsson,72.625,78.875
212807,Kekuta Manneh,67.25,74.625
213280,Connor Pain,62.25,66.125
213512,Guðmundur Þórarinsson,66.875,69.875
213565,Thomas Lemar,78.0,84.75
214639,Sergio Postigo Redondo,71.375,72.375
214983,Matías Alejandro Ibáñez Basualdo,68.0,68.25
215160,Fabrizio Germán Angileri,67.75,72.0
215302,François Marquet,63.75,70.0
215569,Unai García Lugea,68.75,73.625
215615,Maikel Mesa Piñero,66.625,69.125
215798,Gnaly Maxwel Cornet,72.25,80.0
215818,Emerson Hyndman,65.5,76.25
216182,Mario Leitgeb,64.75,65.75
216201,Iñaki Williams Arthuer,77.625,82.5
216229,Rémy Dugimont,67.625,67.625
216237,Karim Azamoum,65.25,66.125
216346,Alvas Elvis Powell,67.5,72.5
219803,Dimitri Kévin Cavaré,68.125,74.375
219841,Jorge Nicolás Figal,70.5,76.625
220609,Valentín Vada,70.0,78.75
221014,Carlos Fernández Luna,68.875,77.0
221206,Daniel Björnquist,63.375,63.875
221620,Marlon Hairston,64.5,67.875
221621,Steven Mitchell Birnbaum,69.0,71.0
221680,Nick Hagglund,65.375,69.125
221695,Godfred Donsah,71.375,80.875
222352,Albian Afrim Ajeti,68.25,75.125
222411,Jérôme Prior,69.125,77.5
222944,Pablo Pérez Rodríguez,67.5,71.875
223263,Ziggy Gordon,63.875,68.125
223573,Munir Mohand Mohamedi,69.5,71.25
223682,Alejandro Granell Nogué,71.75,72.625
223734,Rolando García Guerreño,68.5,69.875
223818,João Ricardo da Silva Afonso,70.125,71.875
223874,Valentin Rongier,74.0,80.875
224186,Jordy de Wijs,68.125,74.375
224196,Rami Bensebaini,73.0,79.5
224221,Joachim Christian Andersen,70.875,78.875
224883,Steve Michel Mounié,70.125,76.75
225149,Jean Butez,66.125,73.625
102881,Kyriakos Stamatopoulos,58.75,58.75
152454,Gareth Charles Evans,63.625,64.0
166853,Wesley Darius Donald Charles,64.25,64.5
167919,Matthew Done,63.75,64.375
167926,Anthony Grant,64.375,64.625
169481,Edward William Nolan,60.875,61.25
170229,Luke Barrie Prosser,62.5,62.875
173895,Simon Christopher Eastwood,64.625,65.5
177684,Simone Damiano Grippo,65.0,66.5
183425,Thomas Joshua Elliott,63.5,65.25
184040,Martin Hansen,68.25,70.75
184630,Luke Daniels,64.0,64.75
186562,Josh Brendan David Magennis,65.625,67.0
187154,Niall David Stephen Canavan,62.75,65.25
188305,Aziz Bouhaddouz,68.375,68.875
189325,Christopher Rasmus Nilsson Telo,64.875,66.25
189691,David Ball,64.125,66.0
189695,Jamie Martin Devitt,62.375,63.125
189836,Joseph Nathan Mills,64.625,66.25
189910,Curtis Lee Main,62.5,65.625
190240,Scot Andrew Bennett,59.25,61.75
192241,Rhyan Bert Grant,66.875,68.25
192479,Benjamin Neil Reeves,62.5,66.0
195124,David Oluwaseun Segun Amoo,64.375,66.125
195481,Jamie Thomas Proctor,62.625,65.0
197496,Yasser Abdullah Nasser Al-Mosailem,66.5,66.5
198437,Tom Bradshaw,67.25,70.375
198751,José Antonio Madueña López,67.0,68.25
199721,Mathieu Gorgelin,66.75,69.875
199813,Gernot Trauner,68.25,72.0
200061,Andrew William Tutte,61.875,63.125
200210,Antoni Charles Sarcevic,64.0,67.25
200408,Ben Gibson,69.5,75.25
200715,Adam Rhys Davies,66.375,71.625
200980,Steven Lawless,64.625,66.375
201446,George Moncur,65.5,70.875
201901,Carl Winchester,64.25,68.875
201958,Ethan Reid Ebanks-Landell,65.25,69.0
202322,Nicolai Næss,65.75,69.75
202331,Facundo Tomás Quignón,69.5,75.25
202464,Jordan Clark,64.25,67.625
202770,Connor Ripley,64.875,70.875
202841,Jake Carroll,62.375,64.875
202974,신세계 申西桂,65.125,66.625
203138,Joshua Charles Scowen,65.875,71.5
203357,Daniel Potts,62.875,69.25
203500,Daniel Antony Rose,63.125,66.625
204131,Kevin Rafael Escamilla Moreno,65.125,71.25
204246,Marcus Bettinelli,68.25,73.125
204297,Anthony Dean O'Connor,64.625,68.5
204626,Thomas Grøgaard,65.875,71.75
204876,Carlos Clerc Martínez,70.5,73.625
205386,Guillaume Hubert,66.375,72.375
205393,Jack Baldwin,64.375,70.5
205585,Jack Alexander Price,68.625,72.625
205752,Gwion Dafydd Rhys Edwards,64.625,68.875
205759,Dejan Stojanovic,63.5,69.375
206524,Jordan Kenneth Willis,64.0,71.25
206536,Thomas Keith Naylor,63.75,66.25
206652,Sergio Rico González,75.875,80.375
207902,Patryk Tuszyński,63.625,64.5
208375,Marius Müller,69.25,75.375
208812,Malvind Singh Benning,63.625,68.125
208813,George Christopher Williams,63.0,71.625
209062,Per Frick,65.375,67.875
209417,Radosław Paweł Murawski,66.875,72.125
209475,John Anthony James O'Sullivan,63.0,68.625
209675,Janoi Donacien,62.75,68.0
209757,Vedran Janjetović,63.5,64.0
209852,Brendan Joel Zibusiso Galloway,65.25,74.0
210020,Patrick Weihrauch,64.5,70.5
210202,Salman Mohammed Al-Moasher,68.375,69.0
210441,Francisco Sol Ortiz,69.625,72.625
210450,Abdoulaye Touré,69.125,74.875
210494,Marc André Schmerböck,64.375,68.5
210644,Emiliano Marcondes Camargo Hansen,67.75,75.375
210923,Mohammed Al Owais,69.625,73.375
211234,Enzo Alan Zidane Fernández,65.5,72.75
211238,Aketchi Luc-Martin Kassi,64.5,68.25
211378,Jackson Alexander Irvine,67.0,71.0
211382,Ibrahim Amadou,72.125,77.625
211398,Marc-Aurèle Caillard,64.875,71.0
211706,Pere Pons Riera,72.125,76.875
212260,황의조 Eui Jo Hwang,70.0,74.0
212321,Jonas Meffert,68.25,72.625
212419,Tyrone Mings,71.125,76.5
213105,Lee Evans,66.25,72.75
213323,Saulo Igor Decarli,68.875,72.625
213490,Isaiah Brown,68.375,78.75
213577,Antonio José Rodríguez Díaz,68.375,70.5
213597,Diego Alfonso Valdés Contreras,70.875,75.625
213711,Aldo Paul Rocha González,67.875,72.375
213729,Sondre Løvseth Rossbach,67.125,77.625
213813,Alexander Martin Fransson,69.5,75.375
213868,Jean-Charles Castelletto,67.75,75.625
214208,Rubén Leonardo Pico Carvajal,68.25,72.5
214211,Ray Andrés Vanegas Zúñiga,65.125,68.125
214226,Raúl Alberto Loaiza Morelos,68.375,74.25
214937,Lucas Hernán Villalba,67.75,72.25
214949,Harrisson Manzala Tusumgama,66.75,72.25
215123,Alan Joaquín Aguerre,69.875,72.875
215155,Fernando Zuqui,69.625,72.75
215527,Freek Heerkens,65.5,66.625
215565,Matthew Miazga,70.375,77.625
216065,Marco Sportiello,75.25,78.375
216284,Florian Ballas,66.75,71.375
216381,Jean Zimmer,69.875,74.5
217191,Oscar George Threlkeld,62.5,66.875
217845,Andrew Hjulsager,67.375,74.5
218339,Mahmoud Dahoud,73.75,82.625
219777,José Manuel Rodríguez Benito,70.625,74.625
219814,Sean Desmond Klaiber,70.125,74.625
219953,Adrián Embarba Blázquez,73.125,76.125
220466,Federico Mattiello,69.875,78.0
220782,Marco Ilaimaharitra,67.875,76.0
220878,Malcolm Cacutalua,66.25,73.75
221358,Jordan Bernard Rossiter,64.5,75.625
221700,노동건 卢东件,64.625,68.75
221713,Daniel Lovitz,65.375,66.125
221740,Enzo Crivelli,71.0,77.375
221753,Marcel Sobottka,68.125,74.125
221841,Adam Armstrong,68.375,81.375
221990,Yonathan Emanuel Cabral,68.625,72.875
222041,Lucas Ariel Boyé,68.875,77.5
222331,Lukas Manuel Klostermann,73.0,82.625
222492,Leroy Aziz Sané,79.0,87.25
222519,Alexander Stølås,63.875,65.125
222636,Grejohn Kyei,66.75,75.5
223137,Federico Bonazzoli,64.75,76.125
223608,Javier Eraso Goñi,72.375,73.625
223929,Aaron Leya Iseka,67.375,78.75
224104,Damián Alberto Martínez,67.875,69.25
224213,Tyronne Ebuehi,65.125,71.375
224232,Nicolò Barella,72.125,84.125
224242,Derrick Luckassen,70.125,76.25
224423,Maximilian Wittek,68.125,74.875
224524,Esteban Rodrigo Burgos,66.875,70.25
224921,Adrián Marín Gómez,70.0,79.375
224980,Marnon Thomas Busch,66.625,73.375
225116,Alex Meret,71.75,83.5
225200,Enrique Barja Afonso,65.75,72.5
225201,Alejandro Berenguer Remiro,71.875,78.0
225206,Khaled Narey,67.5,71.5
225282,José Antonio Devecchi,64.5,74.125
225341,David García Zubiría,70.875,76.375
225440,Carlos Apna Embalo,67.375,74.625
10899,Christopher John Porter,61.625,61.625
53818,Matthew James Bloomfield,61.375,61.375
163616,Jamie Young,65.625,65.625
173891,Lucas-Jordan Jeremiah Akins,64.375,65.375
182617,Danny Hylton,65.125,66.25
183244,Andrew James Redmayne,62.875,63.375
183347,Jayson Leutwiler,64.375,65.625
183544,Graham Dylan Burke,63.0,69.125
183549,Elliot Charles Parish,60.625,62.75
184843,Ben Peter Anthony Tozer,60.0,60.625
189163,Alexander MacDonald,62.75,64.375
189237,Emanuel Schreiner,63.5,64.75
189776,Marley Joseph Watkins,66.5,68.5
192201,Peter Abrahamsson,65.875,66.375
192250,Matthew Jurman,65.75,66.125
193073,Leon Clinton Elliott Legge,63.375,63.375
193173,Matthew Charles Lund,63.625,66.125
193875,Jack David Hingert,64.0,65.625
198658,Fredrik Midtsjø,72.0,76.625
198825,Mark Cullen,60.625,63.5
199010,Andrew Boyle,64.0,66.5
199218,Brendan Hamill,61.5,64.125
200286,Kelvin Mellor,61.125,63.0
200793,Clark Robertson,63.875,67.375
200954,Denis Thomalla,65.5,68.625
201457,Vadaine Aston James Oliver,61.0,63.5
202043,Karl Albin Elis Holmberg,64.875,68.625
202244,Bryan Meredith,60.625,62.5
202528,Josh Ruffels,62.75,68.875
203328,Samuel Tobias Hoskins,62.5,65.375
203423,Lawrence Andrew Kingsley Thomas,66.125,68.375
203751,Conor Townsend,66.625,70.125
204222,Matthew Alexander Dolan,60.5,63.0
205961,Alejandro Rodríguez Gorrín,64.75,69.125
206003,Yvon Landry Mvogo Nganoma,72.875,78.875
206142,Sony Thimotée Dieng,61.375,63.5
208622,Rubén Sobrino Pozuelo,71.125,75.0
208638,Roberto Antonio Correa Silva,67.0,70.875
208752,Ryan Edwards,63.625,67.5
208787,Adrien Thomasson,72.875,77.0
208999,Drey Jermaine Wright,62.125,68.875
209039,Jens David Joacim Moberg-Karlsson,67.75,73.25
209253,Matthew James Blair,63.25,63.625
210502,Manuel Kuttin,63.25,67.125
210601,Thomas Ebner,64.375,67.125
210653,Luis Fernando Quintana Vega,67.125,70.125
210688,Anders Trondsen,67.125,74.625
210880,Riccardo Fiamozzi,66.875,71.5
211037,César De La Hoz López,65.625,70.125
211504,Lewis Baker,69.625,78.0
211506,John Swift,68.875,76.5
211856,Kevin John Ufuoma Akpoguma,69.5,78.0
212240,Kenan Karaman,69.125,73.875
212261,Brandon Thomas Llamas,67.75,75.25
212338,El Hadji Ba,62.5,67.25
213010,Miguel Ángel Garrido Cifuentes,69.375,72.0
213030,Jordan Marié,67.875,71.0
213136,Steeven Willems,67.375,69.375
213367,Laurent Abergel,66.375,72.125
213418,Chuba Akpom,66.75,76.75
213519,Bradley Walker,60.375,71.375
213570,Stephen Gerard O'Donnell,64.5,67.5
213884,Ryan Christie,69.375,76.625
214634,Jakob Andrew Hessenthaler,61.375,64.625
214658,Jesper Karlström,64.75,71.5
214727,Ángel Zaldívar Caviedes,67.5,72.25
215708,Adrien-Mehdi Monfray,65.875,68.5
216416,Jan Gyamerah,65.75,73.625
216795,Christopher Michael Long,63.875,71.5
217758,Conor James Washington,64.125,67.625
218656,Sascha Mockenhaupt,66.625,69.875
218659,Matt Targett,69.5,80.0
219546,Jesús David Murillo Largacha,66.625,71.5
219581,Samuel Gigot,71.25,76.5
219852,Alex Ferrari,67.125,72.875
219950,Noah Kemeseng Sonko-Sundberg,64.5,71.5
220029,Saîf-Eddine Khaoui,67.5,73.375
220085,Gian-Luca Waldschmidt,68.375,79.125
220477,Mattia Caldara,72.75,80.0
220600,Adam Stefan Lundqvist,65.625,70.375
220876,Franck Honorat,65.75,74.625
220943,Kyle Vassell,63.25,67.375
221201,Tim Leibold,69.875,74.875
221284,Jonathan Gradit,67.875,71.5
221584,Jakob Rinne,68.875,74.0
221587,Joe Lolley,67.875,71.5
221656,Eric Miller,64.125,67.5
221709,Thomas Palmer Thompson,65.375,72.0
221768,Jan Zwischenbrugger,64.75,66.5
221885,Paul Seguin,66.75,73.875
222475,Morten Thorsby,68.125,76.125
222493,Marvin Friedrich,68.25,77.375
222501,Timothy Castagne,71.875,79.375
222773,Luca-Milan Zander,64.25,73.75
222836,Ryan Ledson,64.75,78.875
223030,Aytaç Kara,68.0,73.125
223058,Daler Kuzyaev,70.875,75.5
223061,Franco Emanuel Cervi,74.375,78.75
223085,Luke David Berry,64.625,67.875
223426,Benedikt Zech,65.375,67.25
223510,Alexandre Mendy,67.75,73.625
223724,Stefan Lainer,71.0,74.625
223756,Marvin Schulz,65.0,75.625
224045,Juan Muñoz Muñoz,68.375,75.375
224574,Orbelín Pineda Alvarado,72.125,78.625
224591,Yann Yves Laurent Bodiger,69.0,75.375
224841,Kevin Diks Bakarbessy,69.25,77.25
225193,Mikel Merino Zazón,74.125,82.5
225279,Conor McGrandles,60.625,71.5
2702,Kevin Keith Ellison,58.375,58.375
140300,Peter Cherrie,59.0,59.0
182156,Gregory Bolger,62.125,62.875
184980,Ian Bermingham,60.5,61.625
185018,Jean-Pascal Fontaine,66.5,67.625
185256,Jason Hoffman,61.25,61.75
186449,Liam Kelly,65.25,66.625
189924,Bartosz Rymaniak,64.25,65.625
190179,David Cornell,59.75,63.25
193013,James Shea,62.875,65.875
195013,John Francis Dunleavy,59.875,62.5
198039,Mark Gillespie,64.0,68.375
199347,Timo Beermann,66.625,68.625
199904,Jesse Pekka Joronen,65.625,70.25
200744,Ryan James Watson,58.25,63.125
200746,John David Lundstram,67.25,73.75
200895,Joshua Francis Morris,64.25,67.125
201240,Tom Barkhuizen,65.75,70.75
201447,Sebastian Francisco Lletget,69.0,72.125
201467,Brian Gartland,61.75,61.875
202663,Daryl Jeremiah Horgan,66.125,69.125
202697,Jack Stephens,69.375,75.625
202799,Jordan Graham,64.625,72.375
203175,Lee Stephen Burge,60.625,64.75
203849,Cody Cropper,63.0,67.75
204217,Charles Thomas Wyke,63.25,67.875
204846,Jamal Blackman,64.625,72.0
205159,Charles Jordan Clark Raglan,62.75,66.75
205956,Charles Dunne,61.875,65.625
206085,Jacob Murphy,68.0,75.5
206147,Carl Marcus Christer Antonsson,66.5,68.625
206518,Callum Robinson,67.375,76.75
206562,Louis Thompson,64.125,70.75
207616,Adam Webster,69.125,75.75
207806,Brennan Peter Dickenson,62.875,65.625
207954,Brian Behrendt,67.5,70.875
208188,Jonathan Neil Guthrie,63.0,66.875
208614,Alan Uryga,63.625,68.125
208679,Robin Himmelmann,68.25,69.625
208776,Florian Stritzel,61.0,68.0
209526,Seán Kavanagh,62.0,67.5
209565,Mohammed Al Fuhaid,62.875,64.875
210029,Joe Rafferty,64.125,68.5
210392,Ryan McLaughlin,63.125,71.375
210926,Abdullah Ibrahim Otayf,67.25,71.5
211513,Tom Lawrence,69.0,72.75
211536,Mark O'Hara,61.875,71.375
211595,George Evans,65.875,73.25
211717,Louis Ferenc Puskas Fenton,62.5,65.375
211793,James Donachie,64.25,68.125
211927,권창훈 权昶勋,70.5,76.0
211928,Dominic Edward Gape,63.0,70.75
212065,정동호 丁东浩,64.0,65.625
212121,Jordi Vanlerberghe,66.0,74.625
212228,Ivan Toney,65.75,75.125
212830,Awer Bul Mabil,66.0,72.875
212923,Scott Galloway,62.625,66.875
213147,Jamie Allen,64.375,71.625
213302,Ismael Tajouri Shradi,66.75,72.0
213376,James William Hanson,62.625,72.625
213449,Paweł Stolarski,64.375,73.375
213661,Andreas Bødtker Christensen,75.125,83.0
213839,Baptiste Guillaume,67.375,73.125
213889,Ryan Matthew Haynes,61.875,69.375
213933,Linus Wahlqvist,66.5,74.75
214944,Gerard Gumbau Garriga,68.125,73.75
214979,Juan Agustín Musso,70.125,76.75
215168,Juan Fernando Garro,66.0,69.625
215969,Laurent Dos Santos,65.125,68.75
216258,Ihlas Bebou,70.25,76.25
216265,Uche Ikpeazu,64.0,70.75
216286,Jeppe Andrup Andersen,65.75,70.25
216320,Seko Fofana,70.875,80.125
216501,Caleb Stanko,61.625,67.0
216549,Alexander Sørloth,69.25,76.5
216643,Léo Dubois,73.0,79.625
219259,Reece Brown,64.5,73.5
220090,Raphael Rossi Branco,64.625,66.0
220440,Clément Nicolas Laurent Lenglet,76.5,83.5
220475,Alberto Grassi,69.5,76.75
220826,Larry Vásquez Ortega,66.25,68.875
220940,Cameron Mark Thomas Brannagan,65.5,75.25
221053,Elías José Gómez,66.25,71.375
221168,Dawid Igor Kownacki,67.25,79.5
221618,Lys Mousset,67.75,73.75
221919,Arbër Zeneli,70.75,76.25
222472,Daniel Fredrik Granli,62.25,69.25
222528,Lynden Jack Gooch,65.25,74.375
222572,Iván Villar Martínez,64.875,72.625
222590,Mauro Andrés Manotas Páez,65.875,73.25
222970,Erhun Aksel Öztümer,66.625,68.625
223045,Uğur Çiftçi,66.75,70.375
223080,Harrison Charles Dunk,61.5,63.25
223095,Federico Palacios Martínez,62.875,70.375
223249,Gabriel Arias Arroyo,71.0,71.625
223511,Issam Chebake,66.125,67.125
223597,Ruben Aguilar,71.75,75.75
223686,Timon Janis Wellenreuther,67.625,76.625
223751,Gideon Jung,67.625,74.875
223755,Marlon Ritter,63.5,71.125
224311,Frederik Børsting,62.25,68.625
225018,Florin Andone,73.25,77.5
225106,Jorge Sáenz de Miera Colmeiro,67.625,77.875
225126,Ellyes Joris Skhiri,71.0,75.5
19541,Glenn James Morris,62.0,62.0
176849,Pierre Gibaud,65.75,66.375
181725,Gary Richard Deegan,61.125,61.75
182681,Colin Daniel,61.125,61.5
187782,Séamus Joseph Conneely,61.75,62.25
189331,Gregory Vaughan Taylor,61.0,62.375
190031,Dane Massey,61.625,62.0
190962,Tom Aldred,62.875,65.375
199014,David McMillan,62.0,62.75
199021,Keith Ward,60.875,62.25
199769,Marvin Potzmann,64.875,68.75
200667,Max Mcauley Power,64.875,69.125
201484,Patrick McEleney,63.875,68.875
203145,George William Taft,61.0,64.5
203416,Luke Michael Norris 'Hacker',61.625,64.25
203570,Stuart Dallas,68.5,70.375
203841,Nick Pope,71.375,75.75
204499,Ryan Stuart Clayton Inniss,63.75,70.875
204502,Matt Ingram,63.25,70.125
205361,Liam Christian James O'Neil,60.25,63.125
206379,Hannes Þhór Halldórsson,65.375,65.375
207998,Danny Ward,68.0,72.625
208364,Clinton Mukoni Mata Pedro Lourenço,70.375,74.125
208771,Garry Buckley,59.75,65.125
208992,Saleh Saad Al Qumayzi,63.125,65.875
209166,Mustafa Reda Malayekah,62.5,62.5
209169,Husein Al Shuwaish,60.625,62.5
209840,Julian Jeanvier,67.5,71.75
210108,Elliott Lee,61.875,67.875
210482,Simon Piesinger,64.375,66.75
210635,Kortney Hause,67.0,76.0
211057,Pablo Valcarce Vidal,66.75,70.375
211166,Jack David Vincent Whatmough,63.0,72.875
211245,Marcin Cebula,62.25,68.875
212187,Philipp Martin Max,73.25,77.75
212625,David Kinsombi,66.625,73.875
212683,Jamille Antonio Matt,60.875,62.875
212782,Hiram Kojo Kwarteng Boateng,61.25,71.375
213063,Roberto Suárez Pier,69.125,78.125
213152,Carlton Morris,62.875,71.375
213209,Kellyn Kai Perry-Acosta,68.25,75.75
213488,Daniël De Silva,63.375,74.25
213725,Lebogang Lelani Phiri,68.0,76.0
213901,Abdullah Mohammed Madu,62.375,67.25
214876,Jack Marriott,64.75,71.625
215437,Darnell Fisher,66.0,71.75
216275,Phillipp Mwene,67.375,73.375
216464,Alan James Browne,67.75,75.25
217606,Emmanuel Agyenim Boateng,64.75,70.0
217730,Stephan Zwierschitz,64.0,66.25
217813,Manuel Gibran Lajud Bojalil,68.25,74.625
217998,Cristian Daniel Arango Duque,66.875,73.375
218576,William Stewart Aimson,60.375,67.625
219145,Guillermo Alfonso Maripán Loaysa,71.0,76.625
219458,David John Wheeler,62.5,64.625
219736,Ethan Shea Horvath,67.625,76.125
220422,Mansour Hamzi,61.0,62.875
220659,Josh Brownhill,67.125,76.5
220886,Bill Tuiloma,63.375,70.875
221087,Pau López Sabata,75.75,80.75
221354,Miloš Veljković,68.875,77.375
221367,Deni Milošević,66.5,73.125
221696,Thomas Liam McNamara,64.25,66.125
221923,Carlos Martín Vigaray,70.125,77.0
222160,Youssouf Koné,65.375,74.875
222286,Gautier Lloris,64.375,70.875
222467,Iván López Álvarez,68.0,72.875
222514,Freddie Woodman,64.5,76.5
222634,Isaac Ajayi Success,70.125,78.625
222643,Jordan Jesús Silva Díaz,67.0,73.0
222692,Benno Schmitz,67.625,73.625
223104,Marc Graeme McNulty,64.0,68.75
223265,Michael James Devlin,63.125,69.125
223283,Famara Diédhiou,69.125,72.125
223284,Pablo Martinez,68.5,69.375
223570,Salomon Junior Sambia,66.375,75.5
223633,Leart Paqarada,67.875,73.625
223679,Tim Rieder,61.125,66.625
223740,Íñigo Eguaras Álvarez,67.25,70.0
223848,Sergej Milinković-Savić,77.75,83.875
224021,Oluwaseyi Babajide Ojo,64.875,76.75
224150,Javier Alván Salas Salazar,63.875,69.125
224151,Henry Josué Martín Mex,69.875,73.625
224309,Joan Jordán Moreno,71.875,77.875
224656,Temitayo Olufisayo Olaoluwa Aina,67.0,77.0
225060,Motaz Ali Hassan Hawsawi,69.125,73.25
225199,Vincent Edouard André Koziello,72.0,78.75
225309,Nadiem Amiri,72.75,81.5
225387,Lewis Robert Page,62.5,69.625
225403,İrfan Can Kahveci,71.625,78.0
193344,Pascal Schürpf,62.25,63.25
194138,Andre Gray,72.0,74.125
195427,Jayden Connor Stockley,62.375,68.375
198625,Scott Bain,66.0,70.5
200263,David Cawley,58.0,61.5
201353,Jonathan Kempin,62.0,66.375
201847,Louis Bostyn,63.875,69.625
202014,Roberto Lopes,62.0,65.375
203034,Joseph David Day,62.125,64.625
203095,Seán Gannon,62.75,65.125
204383,Barry McNamee,60.25,64.0
204773,Mehdi Jeannin,63.625,66.5
206263,Thomas Edward Hopper,61.875,67.0
206653,Brad Potts,62.375,67.375
207804,Amari'i Bell,64.75,72.25
207868,John Mountney,60.0,62.375
208165,Berat Djimsiti,67.875,73.75
208645,Jordan Alan Moore-Taylor,62.625,69.75
208852,Kieron Morris,62.0,67.0
209256,Thomas Robert Anderson,62.875,67.75
210182,Mohammed Yahya Jahfali,66.75,68.25
210192,Ibrahim Salem Ali Al-Zubaidi,61.375,62.75
210537,Renato Steffen,73.125,76.0
211006,Mohammed Al Amri,61.5,65.125
211227,Michał Kopczyński,63.625,67.75
211395,Abdullah Al Salem,63.375,66.875
211514,Reece James,66.75,72.125
212153,Roberto Gagliardini,70.75,75.875
212232,Jamie Maclaren,68.875,72.875
212382,Ebere Paul Onuachu,68.0,74.625
212418,Markus Lackner,63.75,66.25
213120,Conor Dominic Geoffrey Wilkinson,62.375,67.5
213160,Roman Zobnin,72.75,80.25
213301,Sascha Horvath,64.75,73.5
213530,Nicolai Søberg Poulsen,65.75,71.125
213666,Ruben Loftus-Cheek,70.625,81.375
215195,Sander Svendsen,65.375,75.5
215370,Maximilian Hofmann,65.625,69.75
215698,Mike Maignan,72.0,81.125
215756,Sam McQueen,63.25,71.625
216270,George Honeyman,62.875,70.875
218298,Owalabi Franck Saturnin Allagbé Kassifa,65.5,72.25
219550,Oliver James Palmer,59.5,62.0
219709,Saúl García Cabrero,68.125,74.875
219957,Jacob Barrett Laursen,61.625,68.625
220139,Sammie Szmodics,62.75,72.125
220140,Frankie Kent,62.5,73.25
220677,Joseff John Morrell,61.375,72.375
